description,code,style,topic,keywords
"реализуй класс FileReader с использованием expected из C++23 для обработки операций с файлами и парсинга","// #include <expected>\n// \n// class FileReader {\n// public:\n// expected<string, string> readFile(const string& filename) {\n// ifstream file(filename);\n// if(!file) {\n// return unexpected(\"Cannot open file: \" + filename);\n// }\n// string content((istreambuf_iterator<char>(file)),\n// istreambuf_iterator<char>());\n// return content;\n// }\n// \n// expected<int, string> parseNumber(const string& str) {\n// try {\n// return stoi(str);\n// } catch(const exception& e) {\n// return unexpected(string(\"Parse error: \") + e.what());\n// }\n// }\n// };","using_namespace_std","exceptions","expected,unexpected,file_handling,error_handling,exception_safety,ifstream,istreambuf_iterator,stoi,conditional"
"реализуй класс FileReader с использованием expected из C++23 для обработки операций с файлами и парсинга без using namespace std","// #include <expected>\n// #include <fstream>\n// #include <string>\n// \n// class FileReader {\n// public:\n// std::expected<std::string, std::string> readFile(const std::string& filename) {\n// std::ifstream file(filename);\n// if(!file) {\n// return std::unexpected(\"Cannot open file: \" + filename);\n// }\n// std::string content((std::istreambuf_iterator<char>(file)),\n// std::istreambuf_iterator<char>());\n// return content;\n// }\n// \n// std::expected<int, std::string> parseNumber(const std::string& str) {\n// try {\n// return std::stoi(str);\n// } catch(const std::exception& e) {\n// return std::unexpected(std::string(\"Parse error: \") + e.what());\n// }\n// }\n// };","explicit_std","exceptions","std::expected,std::unexpected,file_handling,error_handling,exception_safety,std::ifstream,std::istreambuf_iterator,std::stoi,conditional"
#---
"создай программу которая использует expected для обработки ошибок","#include <iostream>\n#include <expected>\n#include <string>\n#include <system_error>\n#include <cmath>\nusing namespace std;\n\nenum class MathError {\n    DivisionByZero,\n    NegativeSquareRoot\n};\n\nexpected<double, MathError> safe_divide(double a, double b) {\n    if (b == 0) {\n        return unexpected(MathError::DivisionByZero);\n    }\n    return a / b;\n}\n\nexpected<double, MathError> safe_sqrt(double x) {\n    if (x < 0) {\n        return unexpected(MathError::NegativeSquareRoot);\n    }\n    return sqrt(x);\n}\n\nint main() {\n    auto result1 = safe_divide(10.0, 2.0);\n    if (result1) {\n        cout << \"Результат деления: \" << *result1 << endl;\n    } else {\n        cout << \"Ошибка деления!\" << endl;\n    }\n    \n    auto result2 = safe_divide(10.0, 0.0);\n    if (result2) {\n        cout << \"Результат деления: \" << *result2 << endl;\n    } else {\n        cout << \"Ошибка деления!\" << endl;\n    }\n    \n    auto result3 = safe_sqrt(16.0);\n    result3.and_then([](double value) {\n        cout << \"Корень: \" << value << endl;\n        return expected<double, MathError>{};\n    }).or_else([](MathError error) {\n        cout << \"Ошибка вычисления корня!\" << endl;\n        return expected<double, MathError>{unexpected(error)};\n    });\n    \n    return 0;\n}","using_namespace_std","exceptions","expected,error_handling,C++23,monadic_operations,std::sqrt,enum_class"
"создай программу которая использует std::expected для обработки ошибок без using namespace std","#include <iostream>\n#include <expected>\n#include <string>\n#include <system_error>\n#include <cmath>\n\nenum class MathError {\n    DivisionByZero,\n    NegativeSquareRoot\n};\n\nstd::expected<double, MathError> safe_divide(double a, double b) {\n    if (b == 0) {\n        return std::unexpected(MathError::DivisionByZero);\n    }\n    return a / b;\n}\n\nstd::expected<double, MathError> safe_sqrt(double x) {\n    if (x < 0) {\n        return std::unexpected(MathError::NegativeSquareRoot);\n    }\n    return std::sqrt(x);\n}\n\nint main() {\n    auto result1 = safe_divide(10.0, 2.0);\n    if (result1) {\n        std::cout << \"Результат деления: \" << *result1 << std::endl;\n    } else {\n        std::cout << \"Ошибка деления!\" << std::endl;\n    }\n    \n    auto result2 = safe_divide(10.0, 0.0);\n    if (result2) {\n        std::cout << \"Результат деления: \" << *result2 << std::endl;\n    } else {\n        std::cout << \"Ошибка деления!\" << std::endl;\n    }\n    \n    auto result3 = safe_sqrt(16.0);\n    result3.and_then([](double value) {\n        std::cout << \"Корень: \" << value << std::endl;\n        return std::expected<double, MathError>{};\n    }).or_else([](MathError error) {\n        std::cout << \"Ошибка вычисления корня!\" << std::endl;\n        return std::expected<double, MathError>{std::unexpected(error)};\n    });\n    \n    return 0;\n}","explicit_std","exceptions","expected,error_handling,C++23,monadic_operations,std::sqrt,enum_class,std::unexpected"
#---
"напиши программу с обработкой исключений при делении на ноль","#include <iostream>\nusing namespace std;\n\ndouble divide(double a, double b) {\n    if (b == 0) {\n        throw \"Ошибка: деление на ноль!\";\n    }\n    return a / b;\n}\n\nint main() {\n    double x, y;\n    cout << \"Введите два числа: \";\n    cin >> x >> y;\n    \n    try {\n        double result = divide(x, y);\n        cout << \"Результат: \" << result << endl;\n    } catch (const char* error) {\n        cout << error << endl;\n    }\n    \n    return 0;\n}","using_namespace_std","exceptions","try,catch,throw,exception_handling,const_char_pointer,division,comparison,cin,cout,endl"
"напиши программу с обработкой исключений при делении на ноль без using namespace std","#include <iostream>\n\ndouble divide(double a, double b) {\n    if (b == 0) {\n        throw \"Ошибка: деление на ноль!\";\n    }\n    return a / b;\n}\n\nint main() {\n    double x, y;\n    std::cout << \"Введите два числа: \";\n    std::cin >> x >> y;\n    \n    try {\n        double result = divide(x, y);\n        std::cout << \"Результат: \" << result << std::endl;\n    } catch (const char* error) {\n        std::cout << error << std::endl;\n    }\n    \n    return 0;\n}","explicit_std","exceptions","try,catch,throw,exception_handling,const_char_pointer,division,comparison,std::cin,std::cout,std::endl"
#---
"создай программу которая показывает обработку исключений","#include <iostream>\nusing namespace std;\n\nint main() {\n    try {\n        int age;\n        cout << \"Введите возраст: \";\n        cin >> age;\n        \n        if(age < 0) {\n            throw \"Возраст не может быть отрицательным!\";\n        }\n        \n        cout << \"Ваш возраст: \" << age << endl;\n    }\n    catch(const char* error) {\n        cout << \"Ошибка: \" << error << endl;\n    }\n    return 0;\n}","using_namespace_std","exceptions","try_block,catch_block,throw_statement,exception_handling,error_handling,user_input"
"создай программу которая показывает обработку исключений без using namespace std","#include <iostream>\n\nint main() {\n    try {\n        int age;\n        std::cout << \"Введите возраст: \";\n        std::cin >> age;\n        \n        if(age < 0) {\n            throw \"Возраст не может быть отрицательным!\";\n        }\n        \n        std::cout << \"Ваш возраст: \" << age << std::endl;\n    }\n    catch(const char* error) {\n        std::cout << \"Ошибка: \" << error << std::endl;\n    }\n    return 0;\n}","explicit_std","exceptions","try_block,catch_block,throw_statement,exception_handling,error_handling,user_input,std::cin,std::cout"
#---
"напиши программу которая демонстрирует expected из C++23","#include <iostream>\n#include <string>\n#include <expected>\nusing namespace std;\n\n// Имитируем std::expected если компилятор не поддерживает C++23\n#ifdef __cpp_lib_expected\nusing std::expected;\nusing std::unexpected;\n#else\n// Простая реализация для демонстрации\ntemplate<typename T, typename E>\nclass expected {\nprivate:\n    union {\n        T value;\n        E error;\n    };\n    bool has_value;\n\npublic:\n    expected(const T& v) : value(v), has_value(true) {}\n    expected(const E& e) : error(e), has_value(false) {}\n    \n    bool hasValue() const { return has_value; }\n    const T& getValue() const { return value; }\n    const E& getError() const { return error; }\n    \n    T value_or(const T& default_val) const {\n        return has_value ? value : default_val;\n    }\n};\n\ntemplate<typename E>\nclass unexpected {\nprivate:\n    E error;\n\npublic:\n    unexpected(const E& e) : error(e) {}\n    const E& getError() const { return error; }\n};\n#endif\n\nenum class FileError {\n    NotFound,\n    PermissionDenied,\n    IOError\n};\n\nexpected<string, FileError> readFile(const string& filename) {\n    if (filename == \"missing.txt\") {\n        return unexpected(FileError::NotFound);\n    } else if (filename == \"protected.txt\") {\n        return unexpected(FileError::PermissionDenied);\n    } else {\n        return string(\"Содержимое файла \") + filename;\n    }\n}\n\nvoid processFile(const string& filename) {\n    auto result = readFile(filename);\n    \n    if (result.hasValue()) {\n        cout << \"Успешно: \" << result.getValue() << endl;\n    } else {\n        switch (result.getError()) {\n            case FileError::NotFound:\n                cout << \"Ошибка: файл не найден\" << endl;\n                break;\n            case FileError::PermissionDenied:\n                cout << \"Ошибка: доступ запрещен\" << endl;\n                break;\n            case FileError::IOError:\n                cout << \"Ошибка: ошибка ввода-вывода\" << endl;\n                break;\n        }\n    }\n}\n\nint main() {\n    cout << \"Обработка разных файлов:\" << endl;\n    \n    processFile(\"document.txt\");\n    processFile(\"missing.txt\");\n    processFile(\"protected.txt\");\n    \n    return 0;\n}","using_namespace_std","exceptions","std::expected,error_handling,c++23,result_type,error_type,monadic_operations,enum_class"
"напиши программу которая демонстрирует std::expected из C++23 без using namespace std","#include <iostream>\n#include <string>\n#include <expected>\n\n// Имитируем std::expected если компилятор не поддерживает C++23\n#ifdef __cpp_lib_expected\nusing std::expected;\nusing std::unexpected;\n#else\n// Простая реализация для демонстрации\ntemplate<typename T, typename E>\nclass expected {\nprivate:\n    union {\n        T value;\n        E error;\n    };\n    bool has_value;\n\npublic:\n    expected(const T& v) : value(v), has_value(true) {}\n    expected(const E& e) : error(e), has_value(false) {}\n    \n    bool hasValue() const { return has_value; }\n    const T& getValue() const { return value; }\n    const E& getError() const { return error; }\n    \n    T value_or(const T& default_val) const {\n        return has_value ? value : default_val;\n    }\n};\n\ntemplate<typename E>\nclass unexpected {\nprivate:\n    E error;\n\npublic:\n    unexpected(const E& e) : error(e) {}\n    const E& getError() const { return error; }\n};\n#endif\n\nenum class FileError {\n    NotFound,\n    PermissionDenied,\n    IOError\n};\n\nexpected<std::string, FileError> readFile(const std::string& filename) {\n    if (filename == \"missing.txt\") {\n        return unexpected(FileError::NotFound);\n    } else if (filename == \"protected.txt\") {\n        return unexpected(FileError::PermissionDenied);\n    } else {\n        return std::string(\"Содержимое файла \") + filename;\n    }\n}\n\nvoid processFile(const std::string& filename) {\n    auto result = readFile(filename);\n    \n    if (result.hasValue()) {\n        std::cout << \"Успешно: \" << result.getValue() << std::endl;\n    } else {\n        switch (result.getError()) {\n            case FileError::NotFound:\n                std::cout << \"Ошибка: файл не найден\" << std::endl;\n                break;\n            case FileError::PermissionDenied:\n                std::cout << \"Ошибка: доступ запрещен\" << std::endl;\n                break;\n            case FileError::IOError:\n                std::cout << \"Ошибка: ошибка ввода-вывода\" << std::endl;\n                break;\n        }\n    }\n}\n\nint main() {\n    std::cout << \"Обработка разных файлов:\" << std::endl;\n    \n    processFile(\"document.txt\");\n    processFile(\"missing.txt\");\n    processFile(\"protected.txt\");\n    \n    return 0;\n}","explicit_std","exceptions","std::expected,error_handling,c++23,result_type,error_type,monadic_operations,enum_class,std::string,std::cout"
